"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__est__BreedTypeInbred:mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","m__se__BreedTypeInbred:mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__est__BreedTypeInbred:var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add","v__se__BreedTypeInbred:var.QTL.add"
"1535","A","4","gpm296a",3390.86,1.97494265150113e-13,0.999999999999901,0,1,0,1,5721.77132409283,558.423119313473,810.311685521326,-1015.90837721958,579.768579955224,663.075541780592,434.512551662205,478.603220414829,16.2962124578588,-0.0518282913309282,0.175360660679361,-0.273887648979715,0.385710497772434,0.444017788308303,0.264300751575443,0.300124480176277
"1536","A","4","gpm450a",3391.76,0,1,0,1,1.97494265150113e-13,1,5719.0135450832,566.708696898639,813.417468860146,-1023.82357902562,579.445078725753,662.037195841381,434.172636124299,477.922323610919,16.2965792024361,-0.0562083506870766,0.17487674895095,-0.270137024586297,0.391617250090562,0.450536780972888,0.268342624826982,0.304502834717623
"1537","A","4","gpm363e",3394.07,0,1,0,1,0,1,5677.5822800799,634.752330364358,847.799563006356,-1080.08096866407,581.64769190301,662.739776219714,436.37004114958,479.425286927998,16.2883419349872,-0.0601422139634236,0.178832289407671,-0.263980989542871,0.409781821736279,0.470404691216822,0.280738575721271,0.317847218105632
"1538","A","4","AY110231",3395.31,0,1,0,1,0,1,5674.78383268535,657.239836384474,849.49665696199,-1097.83650312716,582.843551195969,663.575017345461,436.921224567163,479.75208240857,16.2895335300139,-0.0627418123288486,0.177663349764176,-0.262040462721915,0.388796141873882,0.446096754531765,0.266354564338596,0.301367244353829
"1539","A","4","sbp2",3404.41,0,1,0,1,0,1,5308.2180514524,938.998056895505,1096.44576802623,-1279.34420240721,610.936117889973,678.439148191508,427.908948130343,469.207582051462,16.2847344768172,-0.159513522100168,0.144440006050978,-0.140007564586132,0.404534959452119,0.456520687824288,0.265528364215977,0.299149997247588
"1540","A","4","bnlg1565",3405.81,0,1,0,1,0,1,5281.5313475184,968.524104992657,1109.0588004404,-1294.13805819539,616.305702787393,683.312535031658,428.946235318066,470.067844932332,16.2863827799705,-0.160727409319131,0.141236842702019,-0.137247454558336,0.407456219913592,0.459103506247063,0.266307887927875,0.299762538635949
"1541","A","4","gpm875",3409.69,0,1,0,1,0,1,5710.02469976613,294.214709617721,842.39022229083,-817.146730809667,590.983249930415,650.319791302383,435.719476819329,475.5499557237,16.3633984238077,-0.288901317826348,0.119325213353639,-0.0656382613115423,0.399003636585483,0.45167684608608,0.276797746030466,0.312420402642465
"1542","A","4","npi593a",3411.81,0,1,0,1,0,1,5710.05378322703,467.006902452108,842.366846860819,-984.073790408763,590.981794679203,648.374432255781,435.71754155119,475.049810334528,16.3634064951893,-0.268537927732159,0.119320278365479,-0.084137516005674,0.396464218119246,0.446156945543332,0.275036185710362,0.309856909039304
"1543","A","4","AY107910",3411.82,0,1,0,1,0,1,5710.05641409839,467.789208325984,842.364209755855,-984.871757912284,590.98118824825,648.343469843637,435.716642658915,475.027741281533,16.3634067717418,-0.268532621995998,0.119320071364388,-0.0841548408537426,0.399778390656499,0.449861011982813,0.277335008151076,0.312428942283786
"1544","A","4","umc1101",3415.11,0,1,0,1,0,1,5710.05644488484,467.947568148044,842.364169504269,-985.021568230421,590.98120663346,648.353287457007,435.716662523418,475.033013232753,16.3634067742086,-0.268459297259506,0.119320074805854,-0.084228485764781,0.400682133193272,0.450882800754106,0.277961958410689,0.313139847044899
"1545","A","4","umc2046",3417.11,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,5710.57477921707,469.396923837559,841.732357833023,-986.202954754561,591.107988857654,648.57581036806,435.803620868983,475.173978418089,16.3634755765763,-0.26820804179473,0.119308821674906,-0.0845838040051222,0.414332702223238,0.466305194529919,0.287432130542753,0.323854093753389
"1546","A","4","IDP414",3424.52,0,1,0,1,0,1,5997.90651182364,190.153758513126,580.081594545948,-749.882277741487,660.14092125526,708.753773904787,443.768909470349,482.672420824154,16.6113613119633,-0.48006178988668,-0.095009890551803,0.0944894757961331,0.366706897967356,0.40946456015391,0.257759919922053,0.290559396227693
"1547","A","4","IDP4019",3427.21,0,1,0,1,0,1,6499.44177333231,-322.73474048694,89.313951428298,-244.452092317065,647.127152917799,697.815543022683,446.749482243804,485.292567235096,16.6228645979007,-0.480388331020988,-0.0888825014884259,0.0768602540814805,0.406073133557659,0.456391868923514,0.292999930916256,0.330166661653967
"1548","A","4","bnlg589",3430.31,0,1,0,1,0,1,6498.39219334618,-321.914840205459,90.3689980903639,-245.262991622794,647.157873941427,697.838232834739,446.589723666248,485.135906796856,16.6229807235858,-0.480494648525339,-0.0889984058192015,0.0769725225949866,0.401709665360588,0.451482687426442,0.289754253659747,0.326524176889705
"1549","A","4","umc1532",3432.01,1.97494265150113e-13,0.999999999999901,0,1,1.97494265150113e-13,1,6377.09493628654,-169.821441862284,222.593496829932,-423.256210380106,642.795314495782,689.828267099265,445.017651337246,484.595107984581,16.6341107776513,-0.523780523316908,-0.108239584889252,0.130156936138435,0.390335733204051,0.437473994833829,0.285431852632874,0.32220855921055
"1550","A","4","gpm803b",3435.09,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,1,6377.02211050791,-90.2061450429955,222.677437823236,-529.976597605172,642.784991470165,689.243345150525,445.008052939864,485.45436348913,16.6341128588826,-0.505388558425466,-0.108249078550155,0.103522867687329,0.391883839565857,0.437839322149542,0.286563903036971,0.324705257723741
"1551","A","4","gpm924c",3436.59,-1.97494265150113e-13,1,-1.97494265150113e-13,1,0,1,6376.00294637765,-95.955015437998,223.66204096768,-523.730561756356,643.146262773548,689.742425388788,445.259480631163,485.865006497449,16.6342847348413,-0.501697517601238,-0.108424980843936,0.099531468032533,0.383728499767585,0.428674709642755,0.28061595818987,0.318123056193668
"1552","A","4","IDP1459",3441.3,0,1,0,1,0,1,6375.16695509323,51.8275548900876,192.581133968498,-649.214909935861,677.458977063033,721.07833710597,450.848077818293,489.22414772655,16.5809655114719,-0.485833386638698,-0.038681765898767,0.0594019331358435,0.406259630692125,0.448003876416357,0.275058899574729,0.310247054176933
"1553","A","4","umc2011",3442.84,0,1,0,1,0,1,6375.0246166092,52.2418722040983,192.697275498529,-649.701974979597,677.510491677665,721.141642714536,450.838960569562,489.21807246556,16.5810687606374,-0.485567843392326,-0.0387796758193334,0.0590515772118069,0.406201451620056,0.447937049774783,0.275004888078517,0.310195045511311
"1554","A","4","gpm350b",3445.42,0,1,0,1,0,1,6166.70042543938,346.080983801383,366.222746789475,-895.732918842641,661.009802870568,709.468466713625,447.29630361068,484.838546812459,16.4729645461952,-0.331116400266985,0.051646204380407,-0.0920489433639012,0.385463160130717,0.424300317131547,0.254960336943326,0.286894704835484
"1555","A","4","gpm665b",3446.67,0,1,0,1,0,1,6166.64300059644,332.419399855842,366.277297174599,-858.001004526573,661.02029243872,711.074662780062,447.308669319831,484.935948221583,16.4729791736284,-0.336812602638854,0.0516323558941867,-0.0799457289998745,0.382982385227062,0.423040496458519,0.253324191080276,0.284875626128894
"1556","A","4","lim471a",3448.81,-1.97494265150113e-13,1,0,1,0,1,6598.79926209671,-164.086450400355,-12.4121835565798,-427.840458329841,701.103226550423,745.591144029028,454.32774118102,491.90465187103,16.6480678970688,-0.543782120148532,-0.101974230881448,0.113077208379827,0.369414534203961,0.40894994176457,0.25009520128791,0.281680741345735
"1557","A","4","gpm167a",3451.22,0,1,0,1,0,1,6628.42035113483,-232.925822749638,-39.0348336265533,-383.541031788278,704.472806520692,745.504653458979,457.149075253439,495.982596248335,16.6314108183471,-0.562594025010906,-0.0836867800991204,0.137235302031831,0.381661715485602,0.419882130300654,0.256548005024283,0.289365199683757
"1558","A","4","IDP688",3453.43,0,1,1.97494265150113e-13,0.999999999999901,0,1,6627.85680261535,-202.35450321128,-38.5216069652543,-424.300598591691,704.674483124345,745.252154856403,457.265183444374,495.640051467711,16.6315763086159,-0.560202253544856,-0.0838284864472643,0.131295478096304,0.39134157537282,0.430014137098232,0.263059363790149,0.296440258770876
"1559","A","4","IDP3816",3454.7,0,1,1.97494265150113e-13,0.999999999999901,0,1,6581.08900050834,-71.619324817816,3.47775836038406,-533.507614717972,766.58115636765,805.885848555266,469.841161588933,506.195748281037,16.7067878962478,-0.629891692650723,-0.146804647046321,0.178373219073586,0.40457276924889,0.44271703570942,0.261731041575641,0.293968092357567
"1560","A","4","asg41",3455.61,0,1,0,1,0,1,6580.78838056398,-67.4072454018521,3.72615034512778,-535.158149955028,766.603835224683,806.409595467131,469.826235589433,506.400268963194,16.7068249766555,-0.62536907677255,-0.146830603740011,0.173414327592285,0.418965082722883,0.458779919132633,0.271028115143336,0.304643183160631
"1561","A","4","gpm629b",3457.08,0,1,0,1,0,1,6581.06497949257,-83.5988785284813,3.49734539572615,-524.168107574798,766.591942924307,805.831885256755,469.839937504755,506.775688920613,16.7068086744521,-0.631266879429961,-0.146822098531177,0.181488153061959,0.404144561534665,0.442224575755941,0.26145126568816,0.294077743434335
"1562","A","4","umc1180",3459.01,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6803.37235964653,-378.56310549362,-186.634484741502,-257.793884652472,738.623306843794,779.703504424445,462.584872004221,500.18756456447,16.6642165406895,-0.567389364215458,-0.111777503442764,0.131412365505274,0.384657370097039,0.421654220731799,0.251603331365407,0.283270472283532
"1563","A","4","gpm87a",3460.83,0,1,0,1,-1.97494265150113e-13,1,6802.96361866891,-386.175015734122,-186.270909148462,-245.017640606382,738.64861310002,779.477713692072,462.560913777477,502.150664790535,16.6642554325339,-0.603297490500596,-0.111797259875155,0.171646723009368,0.403002560090552,0.442819160284189,0.263582711463246,0.2981586828041
"1564","A","4","AY109668",3462.31,0,1,1.97494265150113e-13,0.999999999999901,0,1,6803.01138983729,-523.235392695998,-186.313175986197,-71.8322286346276,738.636853657502,780.8023418057,462.556343413809,501.418743646271,16.6642352284284,-0.628141321133992,-0.111779852974249,0.202227923610238,0.419571573476535,0.463363147361076,0.274419627381701,0.309580890209226
"1565","A","4","gpm663b",3463.66,0,1,0,1,-1.97494265150113e-13,1,6802.99123642311,-582.110962273863,-186.298274508198,-12.3120939017997,738.623175853832,778.082058706349,462.54765425647,500.671029547601,16.6642321839016,-0.672623037918946,-0.111778517966289,0.247200260120857,0.415280630817245,0.457705566969198,0.271613150135959,0.305498173722273
"1566","A","4","gpm122",3465.99,0,1,0,1,0,1,6803.00940783613,-657.061475694475,-186.302664175031,73.5340459374829,738.702533917135,781.413041167262,462.590581141879,500.102000922486,16.664297815247,-0.651602363262219,-0.111832529574586,0.223712808744678,0.411042744693739,0.455531498556975,0.268841767970097,0.302285253738549
"1567","A","4","AY109859",3468.61,0,1,1.97494265150113e-13,0.999999999999901,0,1,6801.13206723712,-602.619118163171,-175.682858987895,18.3826482431524,769.118270385475,813.867664191592,478.136142775502,515.217978955397,16.6524623549404,-0.617792886193528,-0.0949214320643364,0.182340881873375,0.438372052592054,0.484503765255582,0.281854548057492,0.315897092709704
"1568","A","4","IDP3969",3475.41,0,1,0,1,0,1,6755.00662400442,-556.522040977906,-137.096142380339,-25.5672698278456,772.395718954051,816.483680438559,476.473120727829,514.520372011124,16.6567831039854,-0.606411494329282,-0.0973713699412474,0.173356946516856,0.435103424826594,0.479565208238118,0.277787943566247,0.312221590400179
"1569","A","4","AY109611",3475.61,0,1,0,1,0,1,6753.73503331226,-555.334336526806,-136.024905506737,-26.5112157255465,772.635965352849,816.728310916483,476.503511564314,514.554195839857,16.6569612386376,-0.606580174226567,-0.0974764202025308,0.173437332942648,0.435009679187068,0.479458236573299,0.277667182211513,0.312090721328089
"1570","A","4","hon106b",3482.06,0,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6665.08415945466,-603.705061669473,-65.4042296511039,33.0674879428299,749.874901537713,791.230747714236,466.785663335766,505.233920174634,16.6299288570927,-0.559673897151185,-0.0744907421196201,0.140310930227054,0.440195852001145,0.4818418819397,0.281716642424038,0.316730281437249
"1571","A","4","AY111822",3484.57,0,1,0,1,0,1,6664.92421234265,-603.24993040611,-65.2749344558787,32.6177978485085,749.880752727285,791.237434400653,466.795339108248,505.252922454626,16.6299462888439,-0.559730688300631,-0.0745064424665883,0.140368463167145,0.440764775567308,0.482466764279078,0.282085832573985,0.317152293659579
"1572","A","4","gpm597",3485.71,-1.97494265150113e-13,1,0,1,0,1,6665.43970693595,-603.473818426279,-65.7048739885269,32.6386824671005,749.898993436569,791.024264200528,466.865266627568,505.296494023972,16.6299957507733,-0.562042303982079,-0.0745624730539234,0.142888431749255,0.441335703859506,0.482953469215633,0.282491234312278,0.317554219908386
"1573","A","4","umc169a",3488.61,0,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6665.10329083403,-617.350399189471,-65.4201325408195,47.9551590956975,749.877219133389,791.448879013717,466.790262510277,504.40507181004,16.6299275533505,-0.553268613227717,-0.0744899603403842,0.133372552855891,0.430627792370188,0.471357413817979,0.275594986702212,0.309188379834794
"1574","A","4","gpm182",3488.68,-1.97494265150113e-13,1,0,1,-1.97494265150113e-13,1,6665.07180341956,-700.528669019602,-65.3938478584573,134.824862466543,749.878605320179,791.985162891368,466.788154264381,504.236608694875,16.6299280150527,-0.564099699648907,-0.0744899182271919,0.142110604252512,0.461584051395603,0.506257423778641,0.295404657214334,0.331357558209529
"1575","A","4","cat3",3491.71,0,1,0,1,0,1,6252.57214550806,-488.313868620978,328.443889349818,-57.7632661217284,698.298620443119,745.44824701262,447.724703370084,487.116245522135,16.7235269429281,-0.646281561491952,-0.207358447024288,0.256218910264508,0.393891775613367,0.443232519094273,0.276789564841498,0.312843060201538
"1576","A","4","bip2",3497.91,0,1,0,1,0,1,6253.06163584155,-487.226037448688,327.981894571773,-51.3654097381071,698.238656599282,743.101799372552,447.634358831123,486.914919972255,16.7236298187784,-0.667107435630415,-0.207511899328116,0.277654725930027,0.396476931235438,0.444744196051186,0.278595374373507,0.314667349301021
"1577","A","4","umc1649",3499.41,0,1,0,1,0,1,6363.31439325237,-663.853962574295,237.335803821178,121.628587316944,672.91318368377,717.068528830593,441.576899205866,481.419694737811,16.7257140782924,-0.68559720286868,-0.227559709280146,0.31147261518355,0.389628768803719,0.438907988418205,0.284914883802636,0.321686858653162
"1578","A","4","IDP342",3500.81,-1.97494265150113e-13,1,0,1,0,1,6363.3290872285,-670.151630128099,237.322096475749,126.235719169133,672.908758072802,717.248493884454,441.574850467915,480.979156326652,16.7257111132564,-0.681999760157028,-0.227558074947631,0.306939759827446,0.384130529384735,0.432753237385515,0.280894794923114,0.316804886874723
"1579","A","4","gpm247b",3500.92,0,1,0,1,0,1,6363.32260975092,-717.516775465327,237.328334304232,183.331990211104,672.908927527717,716.971772406193,441.574047700725,480.927817698408,16.7257116164024,-0.67586749498889,-0.227558544994911,0.297428714223317,0.397799777797048,0.447557300516743,0.290889912249694,0.328161182701611
"1580","A","4","IDP155",3502.92,0,1,0,1,0,1,6364.70037269274,-719.986098201232,236.001462531502,186.140802713256,672.87290209445,716.902841254948,441.745287967557,481.085164041222,16.725605935464,-0.675959286851465,-0.227460943332826,0.297457263542528,0.391323570862687,0.440242756801598,0.2862589180325,0.322912739768649
"1581","A","4","umc1707",3508.41,0,1,0,1,0,1,6221.26375494306,-597.199898055926,400.867469759396,37.1541760949585,672.65105945308,717.814731391019,436.870834455863,475.966920544996,16.7488807819612,-0.681997915940175,-0.281268207530191,0.331332518798553,0.350034843008646,0.395165639185677,0.259836772135716,0.292590170065186
"1582","A","4","gpm566b",3509.24,0,1,0,1,0,1,6217.71585779505,-497.543036141577,404.150893217775,-59.5035789762066,672.805821429191,718.380410626516,436.468718922603,477.113556559322,16.7492494016533,-0.660912577135369,-0.281699040103181,0.318910956150188,0.356276156687085,0.401676094869036,0.264235811089469,0.298607530283189
"1583","A","4","bnlg1890",3510.31,1.97494265150113e-13,0.999999999999901,0,1,0,1,6294.75627474551,-405.125136307966,310.605995899365,-149.503981324586,677.523878811419,723.458320669374,442.64621103211,484.239807085471,16.7425323828133,-0.629625030938332,-0.255247063549761,0.275945551673756,0.410789998295276,0.461608744102883,0.302565522334061,0.342789982243728
